word	page	raw	initialCorrected
жудети	360	жудети	False
жудно	360	жудно	False
жудња	360	жудња	False
жуманце	360	жуманце	False
жуна	360	жуна	False
жупа	361	Жупа	False
жупан	361	жупан,	False
жупанија	361	жупанија	False
жупар	361	жупар	False
жупљанин	361	жупљанин	False
жупљанка	361	жупљанка	False
жур	361	жур	False
жура	361	жура	False
журав	361	журав,	False
журавост	361	журавост,	False
журан	361	журан,	False
журајив	361	журајив,	False
журајиво	361	жураЈиво	False
журба	361	журба	False
журити	361	журити,	False
журица	361	журица	False
журка	361	журка1	False
журкати	361	журкати	False
журнал	361	журнал,	False
журно	361	журно	False
журност	361	журност,	False
журљив	361	журљив,	False
журњава	361	журњава	False
жустар	361	жустар,	False
жустрина	361	жустрина	False
жустро	361	жустро	False
жустрост	361	жустрост,	False
жут	361	жут,	False
жутак	361	жутак,	False
жутарица	361	жутарица	False
жутац	361	жутац,	False
жутањак	361	жутањак,	False
жутети	361	жутети	False
жутешица	361	ЖУТЕшица	False
жутељ	361	жутељ,	False
жутика	361	жутика	False
жутилица	362	жутилица	False
жутило	362	жутило	False
жутина	362	жутина	False
жутити	362	жутити,	False
жутица	362	жутица	False
жутичав	362	жутичав,	False
жутињав	362	жутињав,	False
жутка	362	жУтка	False
жуткаст	362	жуткаст,	False
жутнути	362	жутнути,	False
жуто	362	жУто	False
жутобрад	362	жутобрад,	False
жутобрк	362	жутобрк,	False
жутов	362	жутов,	False
жутовати	362	жутовати,	False
жутоглав	362	жутоглав,	False
жутокос	362	жутокос,	False
жутокљун	362	жутокљун,	False
жутолик	362	жутолик,	False
жутоног	362	жутоног,	False
жутотрба	362	жутотрба	False
жутуга	362	жУтуга	False
жутуља	362	жУтуља	False
жутњак	362	жутњак,	False
жуч	362	жУЧ	False
жучан	362	жУчан,	False
жучица	362	жУчица	False
жучно	362	жУчно	False
жучност	362	жУчност,	False
жучовод	362	жУчовод	False
жучљив	362	жУчљив,	False
жучљиво	362	жУчљиво	False
жучњак	362	жУчњак	False
жуја	360	жуја	False
жујан	360	жујан,	False
жујац	360	жујац,	False
жујка	360	жујка	False
жујо	360	жујо,	False
жујце	360	жујце,	False
жуљ	360	жуљ	False
жуљав	360	жуљав,	False
жуљати	360	жуљати,	False
жуљевит	360	жуљевит,	False
жуљити	360	жуљити,	False
жуња	360	жуња	False
жуњарица	360	жуњарица	False
жуњић	360	жуњић,	False
жућа	362	жућа1	False
жућак	362	жућак,	False
жућаница	362	жућаница	False
жућка	362	жућка	False
жућкаст	362	жућкаст,	False
жућкати	362	жућкати	False
жућко	362	жућко	False
жућо	362	жућо,	False
жућов	362	жућов,	False
жњети	360	жњети,	False
за	58	за	False
забава	363	забава	False
забаван	363	забаван	False
забавити	363	забавити,	False
забавник	364	забавнйк	False
забавно	364	забавно	False
забављач	364	забављач,	False
забављив	364	забављив,	False
забавњак	364	забавњак,	False
забадава	364	забадава	False
забадало	364	забадало	False
забадати	364	забадати	False
забадач	364	забадач,	False
забадача	364	забадача	False
забалити	364	забалити,	False
забанити	364	забанити,	False
забарак	364	забарак,	False
забарити	364	забарити,	False
забасати	364	забасати,	False
забат	364	забат	False
забатни	364	забатнй,	False
забацити	364	забацити,	False
забачен	364	забачен	False
забајати	364	забајати,	False
забез	364	забез	False
забезек	364	забезек	False
забелети	364	забелети,	False
забелити	364	забелити,	False
забелуц	364	забелуц(к)	False
забелуцк	364	забелуц(к)	False
забечити	365	забечити	False
забит	365	забит1	False
забитан	365	забитан,	False
забити	365	забити,	False
забијати	365	забијати	False
забијач	365	забијач,	False
заблуда	365	заблуда	False
заблудан	365	заблудан	False
заблудео	365	заблудео,	False
заблудно	365	заблудно	False
забога	365	забога	False
забод	365	забод	False
заболети	365	заболети	False
заборав	365	заборав	False
забости	366	забости	False
забољети	365	забољети,	False
забрадач	366	забрадач,	False
забран	366	забран	False
забрана	366	забрана	False
забрањив	366	забрањив,	False
забрдица	366	забрдица	False
забрдски	366	забрдскй,	False
забрежје	366	забрежје	False
забрећи	366	забрећи	False
забрзати	366	забрзати,	False
забринут	366	забринут,	False
забркати	366	забркати,	False
забрђе	366	забрђе	False
забрљати	366	забрљати,	False
забуна	367	аабуна	True
забунити	367	аабунити,	True
забучати	367	ааБУчати,	True
